pk_product,date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_variation_count
2021061310300471776,2021-06-13,10300471776,50106625,Long Sleeves,【lgoh.ph】New Fashion Lace Puff  Long Sleeve Smocked Tops For Women,,168,168,0,No Brand,261,125,15785,115,9,0,0,1,125,4.9,500,428,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,7
202106136171273164,2021-06-13,6171273164,312554902,Long Sleeves,☎✧Korean Oversize Plain Color Shirt Women's Casual Loose Long Sleeve Sun Proof Top,,298,298,0,No Brand,90,9,582,7,1,0,0,1,9,4.44,7952,13,1,Mainland China,0,0,0,0,0,0,0,2
202106133158936242,2021-06-13,3158936242,130651949,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,180.0,149,169,26,No Brand,492,785,4486,720,37,10,6,11,784,4.85,400,2012,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,8
202106132028614507,2021-06-13,2028614507,133089351,Long Sleeves,A#6873 Korean Fashion Cotton Longsleeve Tops Blouses,,225,225,0,No Brand,293,128,743,97,13,5,6,7,128,4.46,156,447,1,"Binondo, Metro Manila",0,0,0,0,0,0,0,3
202106133289839685,2021-06-13,3289839685,449754824,Long Sleeves,【BTG】Ice Silk V-neck Short-sleeved T-shirt Women's New Korean Version of Slim Slimming Knitted All-match,377.0,189,189,50,No Brand,16,0,1061,0,0,0,0,0,0,0.0,4497,0,1,Mainland China,0,0,0,1,0,0,0,5
202106138235459511,2021-06-13,8235459511,259027993,Long Sleeves,korean preloved bundles,,100,500,0,No Brand,0,18,247,17,0,0,0,0,17,5.0,31,41,1,"Paranaque City, Metro Manila",0,0,0,0,0,0,0,14
202106131538584783,2021-06-13,1538584783,43841660,Long Sleeves,UFW #925 #1801B Korean Knitted Long sleeves,450.0,165,165,63,No Brand,873,775,4165,752,15,4,3,1,775,4.95,454,1834,1,"Tondo I / Ii, Metro Manila",0,0,1,0,0,0,1,20
202106136054331920,2021-06-13,6054331920,64360491,Long Sleeves,Knitted Longsleeves Blouse Korean Top sweater,380.0,255,255,33,No Brand,177,110,334,105,3,2,0,0,110,4.94,853,172,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,7
202106136862114509,2021-06-13,6862114509,36637203,Long Sleeves,Oversized Top Plus Size Korean newest  Fashion cartoon Women Tops Basic Tee casual,150.0,78,79,48,No Brand,2483,2406,26075,1981,166,149,42,67,2405,4.64,21531,10288,1,"San Nicolas, Metro Manila",0,0,1,0,0,0,0,43
202106132705071551,2021-06-13,2705071551,53723999,Long Sleeves,Knitted classic V-neck  Korean Longsleeve Blouse Top,199.0,169,169,15,No Brand,863,321,616,303,6,10,1,1,321,4.9,758,758,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,9
202106136777408268,2021-06-13,6777408268,365058565,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,279.0,139,139,50,No Brand,24,10,549,10,0,0,0,0,10,5.0,23,25,1,"Tondo I / Ii, Metro Manila",0,0,0,0,0,1,0,2
202106139229822449,2021-06-13,9229822449,264590394,Long Sleeves,Claire Korean Trend Long Sleeve Croptop 11176#,299.0,68,68,77,No Brand,380,103,5205,87,5,4,5,2,103,4.65,893,290,1,"Taytay, Rizal",0,0,1,1,0,0,0,12
202106133460360534,2021-06-13,3460360534,328781757,Long Sleeves,Giselle G&G women's long sleeve Oversized korean shirt printed with tie-dye ink,605.0,424,424,30,No Brand,16,1,49,1,0,0,0,0,1,5.0,3995,2,1,Mainland China,0,0,0,1,0,0,0,1
202106135257136038,2021-06-13,5257136038,303372405,Long Sleeves,Women Korean Tops long sleeves oversized thin pullover Tees Plus size,309.0,268,268,13,No Brand,888,61,2906,53,6,1,0,1,61,4.8,11835,136,1,Mainland China,0,0,0,0,0,0,0,6
202106134388177545,2021-06-13,4388177545,23250659,Long Sleeves,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,189.0,169,169,11,No Brand,91,20,3980,18,1,0,0,0,19,4.95,938,38,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,1
202106134271819386,2021-06-13,4271819386,45837310,Long Sleeves,Women Puff Sleeve Floral Blouse Chiffon Korean Tops Long Sleeve Shirts,482.0,289,289,40,No Brand,410,66,1655,60,5,1,0,0,66,4.89,2837,150,1,Mainland China,0,0,0,1,0,0,0,3
202106138664922301,2021-06-13,8664922301,462140676,Long Sleeves,【Spot sale】【High-quality cloth】spring and autumn top 2021 new Korean style versatile loose Hong Kong style chic online celebrity long Blouse ladies tops big size ladies tops and blouse ladies tops and blouse apple green ladies tops and dress,280.0,168,192,40,No Brand,7,0,135,0,0,0,0,0,0,0.0,12000,0,1,Mainland China,0,0,0,0,0,0,0,3
202106136515348756,2021-06-13,6515348756,147240166,Long Sleeves,new sexy korean style knitted longsleeve top Xs to m /women’s top / korean sexy longsleeve,399.0,250,250,37,No Brand,347,20,2214,18,1,0,0,1,20,4.75,326,55,1,"Caloocan City, Metro Manila",0,0,0,1,0,0,0,7
202106137480382175,2021-06-13,7480382175,11187885,Long Sleeves,two way scoop back 3/4 sleeves round neck half sleeve women top korean fashion bangkok top tee B025,199.0,55,55,72,No Brand,278,115,8917,103,8,3,1,0,115,4.85,826,319,1,"Caloocan City, Metro Manila",0,0,0,0,0,0,0,11
202106134738908745,2021-06-13,4738908745,130651949,Long Sleeves,Only Youth classic knitted Long sleeves Blouse Korean Top freesize  m to xl,129.0,119,119,8,No Brand,282,159,1654,136,11,2,5,4,158,4.71,34,411,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,6
2021061311610168478,2021-06-13,11610168478,462140676,Long Sleeves,【Spot sale】【Gift KN95】simple shirt Women's Blouse 2021 Autumn New Korean chic solid color simple temperament commute OL elegant blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt,529.0,318,318,40,No Brand,4,0,81,0,0,0,0,0,0,0.0,15000,0,1,Mainland China,0,0,0,0,0,0,0,3
202106138505687356,2021-06-13,8505687356,39898577,Long Sleeves,Women Korean Casula Slim V-neck Plain Knitted Long Sleeve Blouse All-Match Pullover Tops,235.0,179,179,24,No Brand,645,288,3888,279,5,2,1,0,287,4.96,531,741,1,"San Nicolas, Metro Manila",0,0,1,0,0,0,0,9
202106136877850005,2021-06-13,6877850005,352470129,Long Sleeves,49 ONLY! TRENDY STRIPES KOREAN CROP TOP!! SALE SALE SALE!!,120.0,49,49,59,No Brand,22,19,539,18,0,0,0,0,18,5.0,956,82,1,"Antipolo City, Rizal",0,0,0,0,0,0,0,1
202106134240052985,2021-06-13,4240052985,130651949,Long Sleeves,Only Youth classic knitted Long sleeves Blouse Korean Top,139.0,134,134,4,No Brand,132,96,694,83,5,2,3,3,96,4.69,44,188,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,7
202106139744722334,2021-06-13,9744722334,341350505,Long Sleeves,[Real Photo] 7-Colors Korean Women New Chiffon Shirt Loose Macaron Long-sleeved Sunscreen Cardigan Oversize Blouse Top,434.0,239,269,45,No Brand,115,5,1520,3,0,0,0,0,3,5.0,69989,6,1,Mainland China,0,0,0,1,0,0,0,7
2021061311506944206,2021-06-13,11506944206,382974647,Long Sleeves,KOREAN FASHION POLO (LIVE CHECK OUT),,55,55,0,No Brand,0,6,66,6,0,0,0,0,6,5.0,2,6,1,"Quezon City, Metro Manila",0,0,0,0,0,0,0,1
202106138034223113,2021-06-13,8034223113,46399675,Long Sleeves,SYDNEY Floral Korean Longsleeves Bow Top,300.0,79,79,74,No Brand,854,1128,19949,1009,46,30,19,24,1128,4.77,8321,3798,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,7
202106134950420452,2021-06-13,4950420452,303372405,Long Sleeves,Women Korean Turtle Neck Long Sleeve Tops Blouse Cotton Top Plus size,196.0,188,188,4,No Brand,3714,591,2893,483,58,27,9,14,591,4.67,31097,1547,1,Mainland China,0,0,0,0,0,0,0,9
202106133381715920,2021-06-13,3381715920,401079546,Long Sleeves,【COD】Lace Up Bowknot Fashion Big Polka Dot Print Ladies Long Sleeve Chiffon Shirt,522.0,281,281,46,No Brand,20,5,719,5,0,0,0,0,5,5.0,288,15,1,"Sampaloc, Metro Manila",0,0,0,0,0,0,0,2
202106131875839147,2021-06-13,1875839147,64360491,Long Sleeves,Classic Knitted Longsleeves Blouse Korean Top sweater,200.0,165,165,18,No Brand,2590,1794,1720,1684,77,16,8,9,1794,4.91,22,4564,1,"Pasay City, Metro Manila",0,0,1,0,0,0,1,1
202106137563770506,2021-06-13,7563770506,325618926,Long Sleeves,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Top,480.0,283,283,41,No Brand,4156,568,21316,544,14,8,1,1,568,4.93,2398,1208,1,Mainland China,0,0,1,0,0,0,0,4
202106137512307289,2021-06-13,7512307289,64909141,Long Sleeves,Ready stock Korean Office Lady Casual Women Short Sleeve Ruffle Chiffon Blouse Korean top,250.0,185,310,26,No Brand,1732,1141,13490,982,98,39,11,11,1141,4.78,44130,3542,1,Mainland China,0,0,1,1,0,0,0,12
202106139364929327,2021-06-13,9364929327,462140676,Long Sleeves,【Spot sale】【Free KN95】Spot goods 2021 Autumn New Korean style vintage small floral loose top shirt for women blouse Ready Stock Baju Raya 2021 Women Satin Blouse Long Sleeve Loose Retro Shirt Fashion Temperament Simple Plain Tops Women Korean Loose Blou,500.0,300,300,40,No Brand,2,0,40,0,0,0,0,0,0,0.0,6000,0,1,Mainland China,0,0,0,0,0,0,0,3
202106133363940078,2021-06-13,3363940078,331790042,Long Sleeves,Oversized Shirt Women V-neck Blouse Lazy Style Korean Top Thin Tops Long Sleeve Shirts Loose Crop Top Sunscreen Sweater Croptop Tshirts,567.0,95,289,83,No Brand,4204,294,17751,231,23,23,4,13,294,4.55,10208,805,1,Mainland China,0,0,1,0,0,0,0,11
202106136343894238,2021-06-13,6343894238,67752782,Long Sleeves,New Korean style Cotton long sleeve for unisex S-XXL COD,299.0,76,80,75,No Brand,687,1940,8614,1765,68,60,20,27,1940,4.82,25098,6845,1,"Paranaque City, Metro Manila",0,0,1,0,0,0,0,2
202106133357512706,2021-06-13,3357512706,187135110,Long Sleeves,(Buy 1 get 1  )Korean Top  Ready Stock  Women Crop top Solid Slash Neck Sexy Bandage Croptop Navel  Exposed Blouse Long Sleeve Tops Oversized Shirt for women COD,568.0,269,275,53,No Brand,2773,711,5462,638,35,15,10,12,710,4.8,2494,1518,1,Mainland China,0,0,1,0,0,0,0,3
202106138764931013,2021-06-13,8764931013,462140676,Long Sleeves,【Spot sale】【Gift KN95】2021 Amoi Design Zebra Pattern Blouse Ladies Loose Mid-length Long-sleeved Sun Protection TOP Thin Coatblouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt woman,481.0,289,289,40,No Brand,2,0,40,0,0,0,0,0,0,0.0,1000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106134079219828,2021-06-13,4079219828,271800741,Long Sleeves,Korean Knitted Blouse Top Long Sleeve Lettuce Top,129.0,83,83,36,No Brand,91,58,1888,49,4,3,0,1,57,4.75,61,163,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,10
202106134850771407,2021-06-13,4850771407,273590933,Long Sleeves,【 Korean House 】2020 new Korean women's T-shirt autumn long-sleeved top loose outer wear clothes,518.0,259,259,50,No Brand,930,56,1351,53,2,1,0,0,56,4.93,3969,98,1,Mainland China,0,0,0,0,0,0,0,1
202106138002482961,2021-06-13,8002482961,331790042,Long Sleeves,S-5XL Plus Size Shirt Women White Shirt Long Sleeve Elegant Solid Color Office Shirt Oversized Shirt Lady Long Shirt Korean Top,586.0,295,295,50,No Brand,610,89,4571,80,6,2,1,0,89,4.85,7807,161,1,Mainland China,0,0,1,0,0,0,0,8
2021061310110169095,2021-06-13,10110169095,462140676,Long Sleeves,【Spot sale】【High-quality cloth】2021 Summer New Retro Hong Kong-Style Thin Long-Sleeve Chiffon Shirt Women's Blouse Ruffle Floral-Print Sun blouse korean style blouse murah,449.0,270,270,40,No Brand,8,0,207,0,0,0,0,0,0,0.0,1000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106136034628591,2021-06-13,6034628591,36222507,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,,175,175,0,No Brand,941,147,461,141,2,1,2,1,147,4.9,180,439,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,13
202106132688059623,2021-06-13,2688059623,39898577,Long Sleeves,Classic Knitted Longsleeve Blouse Korean Top high quality,179.0,159,299,27,No Brand,1446,737,4109,708,22,4,0,2,736,4.95,806,1713,1,"San Nicolas, Metro Manila",0,0,1,0,0,0,1,10
202106139415433794,2021-06-13,9415433794,74965889,Long Sleeves,Plaid Flannel • Aesthetic Vintage Polo • Y2k Indie Ourterwear • Korean Outfit Buttowndown,,180,180,0,No Brand,1915,67,19313,60,6,1,0,0,67,4.88,15,138,1,"Cainta, Rizal",0,0,0,0,0,0,0,20
202106138764930037,2021-06-13,8764930037,462140676,Long Sleeves,【Spot sale】【Free KN95】2021 summer new retro V-neck long-sleeved sunscreen shirt female design sense niche three-quarter sleeves Hong Kong style blouse New Loose Retro Shirt Top Ready Stock Women's blouses Korean temperament waist Shirt Top,504.0,303,303,40,No Brand,8,0,138,0,0,0,0,0,0,0.0,1000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106134664988858,2021-06-13,4664988858,331790042,Long Sleeves,Women Men Cotton Blouse Oversized Shirt Couple Shirts Korean Top Face Printed Shirts Tops Long Sleeves Shirts Sweet Loose Casual White Basic Shirts,615.0,329,329,47,No Brand,165,8,655,7,0,1,0,0,8,4.75,6485,14,1,Mainland China,0,0,0,0,0,0,0,2
202106136650947367,2021-06-13,6650947367,40117429,Long Sleeves,【COD & Ready stock】Women's Korean Top Fashion Floral Print V-Neck Long Sleeve Chiffon Shirt Blouse Tops Crop top Croptop,536.0,265,265,51,No Brand,24,7,238,6,0,1,0,0,7,4.71,4330,14,1,Mainland China,0,0,0,1,0,0,0,2
202106133614138776,2021-06-13,3614138776,45837310,Long Sleeves,Women SexyT-Shirts Long Sleeve Off Shoulder Korean Style Tees Tops,387.0,232,232,40,No Brand,803,52,1544,43,8,1,0,0,52,4.81,1336,103,1,Mainland China,0,0,0,0,0,0,0,2
202106138864930573,2021-06-13,8864930573,462140676,Long Sleeves,【Spot sale】【High-quality cloth】high-grade acetate satin T-shirt women's half-sleeve silk top spring and summer 2021 New loose outer blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt woma,530.0,318,367,40,No Brand,3,0,125,0,0,0,0,0,0,0.0,30000,0,1,Mainland China,0,0,0,0,0,0,0,5
202106137071120779,2021-06-13,7071120779,254711738,Long Sleeves,Korean Top Fashion Blazer for Women Blouse Blazer Thin Blazer Ulzzang Retro Checkered Top Coat for Women,618.0,309,309,50,No Brand,409,15,937,12,2,0,1,0,15,4.67,7486,23,1,Mainland China,0,0,0,0,0,0,0,3
202106131519694400,2021-06-13,1519694400,68266356,Long Sleeves,Boho Summer Casual Top Loose Korean Ladies Blouse #8568,99.0,99,99,67,No Brand,185,114,353,109,0,5,0,0,114,4.91,411,274,1,"Binondo, Metro Manila",0,0,0,0,0,0,1,8
202106133833542944,2021-06-13,3833542944,5302656,Long Sleeves,Korean Pastel Tumblr Shirt Adventure time Top (ulzzaang.ph),180.0,153,153,15,No Brand,537,89,727,77,7,4,0,1,89,4.79,28,183,1,"Bacoor, Cavite",0,0,0,0,0,0,0,6
202106139064922688,2021-06-13,9064922688,462140676,Long Sleeves,【Spot sale】【Free KN95】blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women V-neck blouse Ready stock New striped chiffon shirt top blouse Ready Stock Blouse Long Sleeve Black Plaid Shirt Casual Top baju wanita lengan panj,460.0,276,276,40,No Brand,1,0,33,0,0,0,0,0,0,0.0,1000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106137085093578,2021-06-13,7085093578,55748694,Long Sleeves,SS Emily LongSleeves Blouse Top Ruched Bust Ruffle Square Neck Tops Shein Korean Fashion Long Sleeve,300.0,69,69,77,No Brand,180,92,5224,73,4,6,2,7,92,4.46,975,265,1,"Taytay, Rizal",0,0,0,1,0,0,0,7
202106133542445031,2021-06-13,3542445031,86525247,Long Sleeves,SAMGAR TRADING Venice Long Sleeves Bakuna Cold Shoulder Korean Top Blouse,,118,118,0,No Brand,155,200,2623,191,5,4,0,0,200,4.91,48,717,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,17
202106133880938853,2021-06-13,3880938853,244604039,Long Sleeves,Cherry's Korean Chiffon Korean Foam Sleeve French Retro Short Top Design Small Square Collar Short Sleeve Chiffon Shirt Women's Summer Loose Short Sleeve Crop Top,599.0,359,359,40,No Brand,189,10,2136,9,0,1,0,0,10,4.8,9959,26,1,Mainland China,0,0,0,0,0,0,0,2
202106138865406860,2021-06-13,8865406860,462140676,Long Sleeves,【Jualan spot】Plaid Shirt Women's2021Korean Style Versatile Spring-Summer Top Loose Hong Kong Style Long Sleeve Coat,537.0,322,322,40,No Brand,7,0,142,0,0,0,0,0,0,0.0,16000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106138262533322,2021-06-13,8262533322,44323965,Long Sleeves,KOREAN FASHION LONGSLEEVES & FLANNEL 79 A 59 B,,59,100,0,No Brand,1,4,76,4,0,0,0,0,4,5.0,77,5,1,"Cainta, Rizal",0,0,0,0,0,0,0,5
202106135453940720,2021-06-13,5453940720,192699788,Long Sleeves,Women's Korean Top Floral Square Collar Sexy Sweet Long Sleeves Chiffon oversized shirt,602.0,269,269,55,No Brand,110,18,614,17,1,0,0,0,18,4.94,831,47,1,Mainland China,0,0,0,1,0,0,0,2
202106135561784061,2021-06-13,5561784061,254711738,Long Sleeves,Korean Top Harajuku Long Sleeve Shirt for Women Trendy Tops Loose Shirt for Women T-Shirt for Women Ulzzang Tops Fashion Casual Tops Women Loose Tshirt Round Neck T Shirts Women Clothes,498.0,259,269,48,No Brand,351,53,840,48,2,2,0,1,53,4.81,7882,102,1,Mainland China,0,0,0,0,0,0,0,2
202106134491330479,2021-06-13,4491330479,462140676,Long Sleeves,【Spot sale】【High-quality cloth】Versatile Sun-resistant Clothing Women's 2021 Summer New Blouse Style Fairy Immortal Chiffon Sun-resistant blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt woman top,364.0,219,271,40,No Brand,3,0,51,0,0,0,0,0,0,0.0,18000,0,1,Mainland China,0,0,0,0,0,0,0,3
202106137062893163,2021-06-13,7062893163,274192652,Long Sleeves,Lolita Long Sleeves Victorian Polo Korean Top Blouse Preloved Used Thrifted Ukay,,115,115,0,No Brand,54,8,1059,8,0,0,0,0,8,5.0,1,16,1,"Santo Tomas, Batangas",0,0,0,0,0,0,0,2
202106135946247275,2021-06-13,5946247275,141535018,Long Sleeves,Diya Korean Style Summer New  Casual V-neck Long Sleeves Simple Sweet T-shirt Tops Hollow Fashion,239.0,179,179,25,No Brand,1587,477,2468,449,19,3,1,3,475,4.92,890,946,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,7
202106134662099341,2021-06-13,4662099341,328923168,Long Sleeves,Women's shirt plus size blouse korean long sleeve white loose casual thin top,520.0,255,255,51,No Brand,125,19,3274,16,1,1,0,1,19,4.63,6193,48,1,"Makati City, Metro Manila",0,0,0,0,0,0,0,3
202106139639463784,2021-06-13,9639463784,417317962,Long Sleeves,New fashion shirt women's autumn and winter new long-sleeved shirt tops,344.0,241,241,30,No Brand,172,48,9017,38,4,3,1,1,47,4.64,2590,132,1,Mainland China,0,0,0,0,0,0,0,6
202106136667887355,2021-06-13,6667887355,11314636,Long Sleeves,Mira Smocking Top / Puff Sleeves (Bangkok inspired Korean inspired),350.0,147,147,58,No Brand,1862,917,9651,865,27,16,4,5,917,4.9,1669,3551,1,"Taytay, Rizal",0,0,0,0,0,0,0,20
202106135857139358,2021-06-13,5857139358,303372405,Long Sleeves,Women Korean early autumn long sleeves top round neck tops Slim all-match outer wear base,308.0,218,218,29,No Brand,307,49,776,40,6,1,2,0,49,4.71,19898,96,1,Mainland China,0,0,0,0,0,0,0,10
202106138015433573,2021-06-13,8015433573,177084026,Long Sleeves,Preloved Korean Fashion Blouse Tops Excellent Used Condition for Women,,50,50,0,No Brand,27,17,2759,17,0,0,0,0,17,5.0,9,41,1,"Dasmarinas City, Cavite",0,0,0,0,0,0,0,20
202106138864930823,2021-06-13,8864930823,462140676,Long Sleeves,【Spot sale】【High-quality cloth】2021 newly designed niche light familiar style POLO collar ink stained shirt blouse labuh blouse women blouse Korean blouse murah blouse putih blouse women muslimah top blouse women's top blouse,486.0,292,292,40,No Brand,1,0,33,0,0,0,0,0,0,0.0,4000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106134579361999,2021-06-13,4579361999,289787386,Long Sleeves,long sleeve lettuce top fashion korean top knitted blouse top,129.0,80,80,38,No Brand,44,26,1722,25,0,1,0,0,26,4.92,33,63,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,8
202106136663742476,2021-06-13,6663742476,126018720,Long Sleeves,Ready Stock COD Women Korean Crop Tops Western Style Design Tops Long Sleeve Shirt Chiffon Tops Casual Blouse Loose Tops,523.0,279,319,50,No Brand,226,66,3444,60,4,0,0,1,65,4.88,14957,125,1,Mainland China,0,0,0,1,0,0,0,15
202106137287934362,2021-06-13,7287934362,29808441,Long Sleeves,ELfille Special - ruched longsleeves off shoulder korean knitted top plus size,,249,269,0,No Brand,90,9,2465,9,0,0,0,0,9,5.0,68,24,1,"Marikina City, Metro Manila",0,0,0,0,0,0,0,6
202106137091328840,2021-06-13,7091328840,462140676,Long Sleeves,【Spot sale】【High-quality cloth】autumn chiffon shirt 2021 new large size women's Blouse clothing lace-up long sleeve top fashion shirt blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt woman top shirt,441.0,265,305,40,No Brand,1,0,82,0,0,0,0,0,0,0.0,16000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106134256400792,2021-06-13,4256400792,64360491,Long Sleeves,korean fashion MIKEY CHECKERD blouse top,300.0,150,150,50,No Brand,155,73,527,69,3,1,0,0,73,4.93,294,125,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,7
202106132651321911,2021-06-13,2651321911,130651949,Long Sleeves,Classic knitted Longsleeves Blouse korean Top,,139,139,0,No Brand,312,100,1285,93,2,4,0,1,100,4.86,21,174,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,5
202106137743241043,2021-06-13,7743241043,199847719,Long Sleeves,M-4XL Plus Size Korean Style Transparent Floral Women Shirt Casual Long Sleeve Blouse Tops,380.0,285,295,25,No Brand,190,67,1830,61,2,3,0,0,66,4.88,35896,173,1,Mainland China,0,0,0,0,0,0,0,3
202106139464921314,2021-06-13,9464921314,462140676,Long Sleeves,【Spot sale】2021 spring new Korean style retro Hong Kong style fashionable all-match long-sleeved shirt striped shirt for women blouse,502.0,302,302,40,No Brand,2,0,57,0,0,0,0,0,0,0.0,4000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106136054882259,2021-06-13,6054882259,62651467,Long Sleeves,Women's Korean Floral Square Collar Lantern Sleeve Sweet and Wild Long Sleeve Chiffon Shirt Top,456.0,255,255,44,No Brand,41,11,219,11,0,0,0,0,11,5.0,986,16,1,Mainland China,0,0,0,0,0,0,0,2
202106136187518001,2021-06-13,6187518001,174274877,Long Sleeves,Women's Korean Top Floral Puff Sleeve Tops Chiffon Long Sleeve Tops,299.0,118,118,61,No Brand,1,2,183,2,0,0,0,0,2,5.0,791,6,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,8
202106132617101766,2021-06-13,2617101766,59595030,Long Sleeves,Women Chiffon Elegant Office Blouse Korean Autumn Long Sleeve Hollow Out Top Red White Pink Orange,1050.0,473,473,55,No Brand,109,5,196,5,0,0,0,0,5,5.0,3993,17,1,Mainland China,0,0,0,0,0,0,0,20
2021061311310168902,2021-06-13,11310168902,462140676,Long Sleeves,【Spot sale】【High-quality cloth】Large Size Women's Lining Spring and Autumn 2021 New Micro Fat Sister Size French Vintage V-neck  blouse labuh blouse women blouse korean style blouse murah	blouse putih blouse women muslimah,322.0,194,257,40,No Brand,6,0,135,0,0,0,0,0,0,0.0,24000,0,1,Mainland China,0,0,0,0,0,0,0,3
202106134034317675,2021-06-13,4034317675,262845064,Long Sleeves,[weabbyph] READY STOCK Fashion Women Floral Blouse Korean Chiffon Casual Print V Neck Puff Long Sleeve Tops,200.0,198,198,1,No Brand,14315,1858,21266,1702,96,41,8,11,1858,4.87,400,3851,1,Mainland China,0,0,1,0,0,0,0,5
202106135650235999,2021-06-13,5650235999,287789175,Long Sleeves,2020 new Korean loose retro Hong Kong style shirt female design sense niche fashion all-match shirt top,577.0,288,353,50,No Brand,2450,36,7870,33,2,1,0,0,36,4.89,11898,93,1,Mainland China,0,0,0,0,0,0,0,3
202106131102862225,2021-06-13,1102862225,64909636,Long Sleeves,【Ready Stock & COD】Korean Top Summer Top Women Sexy Transparent  Lace Bottoming Shirt,135.0,119,119,12,No Brand,228,67,307,59,4,1,2,1,67,4.76,7817,209,1,Mainland China,0,0,0,0,1,0,1,9
202106138764932585,2021-06-13,8764932585,462140676,Long Sleeves,【Spot sale】Spot 2021 autumn new polo neckline texture Korean version loose casual solid color all-match blouse niche shirt female blouse white,534.0,321,321,40,No Brand,1,0,51,0,0,0,0,0,0,0.0,4000,0,1,Mainland China,0,0,0,0,0,0,0,2
202106138812223553,2021-06-13,8812223553,130651949,Long Sleeves,Korean Lettuce Crop Top Long Sleeve Shirt Basic Top Round Neck Knitted Tops For Women,220.0,219,219,1,No Brand,234,22,1385,19,1,1,0,1,22,4.68,39,46,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,3
202106137139344276,2021-06-13,7139344276,275875058,Long Sleeves,Chiffon Shirt Women's Summer New Loose Mid-Length Thin Long-Sleeved Sunscreen Korean Top,,199,199,0,No Brand,1236,71,7374,55,5,7,2,2,71,4.54,953,152,1,Mainland China,0,0,0,1,0,0,0,2
20210613960358607,2021-06-13,960358607,35902344,Long Sleeves,Stripes Blouse Top Korean Fashion,200.0,150,150,25,No Brand,63,90,301,76,9,4,0,1,90,4.77,265,185,1,"Pasay City, Metro Manila",0,0,0,0,1,0,0,5
202106138665041117,2021-06-13,8665041117,462140676,Long Sleeves,【Jualan spot】Spring Type Korean Style Three-Quarter Sleeve Cotton Linen Shirt round Neck Tied Bottoming Shirt Women's Ruffled Shirt Top,437.0,263,263,40,No Brand,3,0,68,0,0,0,0,0,0,0.0,12000,0,1,Mainland China,0,0,0,0,0,0,0,2
202106131265769491,2021-06-13,1265769491,64909141,Long Sleeves,Women Casual Loose White Blouse Shoulder Off  Bow Tie Tops Korean top,358.0,249,256,30,No Brand,1362,189,2239,155,16,12,4,2,189,4.68,3665,415,1,Mainland China,0,0,0,1,1,0,1,4
202106137664397492,2021-06-13,7664397492,331790042,Long Sleeves,Fashion Women Floral Blouse Korean Top Chiffon Casual Printed V Neck Shirts Puff Long Sleeve Tops Women's Blouse Chiffon Long Sleeves Blouses,523.0,95,269,82,No Brand,1269,223,9693,199,12,9,0,3,223,4.81,14506,483,1,Mainland China,0,0,0,1,0,0,0,5
